match_id,ball_type,draw_bracket_value,draw_name,draw_team_type,tournament_name,date,score,winner_1_name,winner_1_gender,winner_1_third_party_id,winner_1_city,winner_1_country,winner_1_state,winner_2_name,winner_2_gender,winner_2_third_party_id,winner_2_city,winner_2_state,loser_1_name,loser_1_gender,loser_1_third_party_id,loser_1_city,loser_1_state,loser_1_country,loser_2_name,loser_2_gender,loser_2_third_party_id,loser_2_city,loser_2_state,outcome,id_type,draw_gender,draw_bracket_type,draw_type,tournament_city,tournament_state,tournament_country_code,tournament_host,tournament_location_type,tournament_surface,tournament_event_category,tournament_event_grade,tournament_import_source,tournament_sanction_body,winner_2_country,winner_2_college,loser_2_country,loser_2_college,tournament_event_type,winner_1_college,loser_1_college,tournament_url,winner_1_dob,winner_2_dob,loser_1_dob,loser_2_dob,tournament_country,tournament_start_date,tournament_end_date,winner_team,loser_team,team_score,winner_team_type,loser_team_type
,Yellow,,#4 Singles,Singles,Dual Match: St. Thomas University vs New College of Florida - Women,03/21/2026,"6-3, 6-3;","Akin, Sezin",F,,,,,,,,,,"Rogel, Itza",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,St. Thomas University,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/st-thomas-university-fla-/boxscore/826,,,,,USA,03/21/2026,03/21/2026,St. Thomas University,New College of Florida,4-0;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: St. Thomas University vs New College of Florida - Women,03/21/2026,"6-0, 6-0;","Andres Rodriguez, Alicia",F,,,,,,,,,,"Sibrikova, Alexandra",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,St. Thomas University,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/st-thomas-university-fla-/boxscore/826,,,,,USA,03/21/2026,03/21/2026,St. Thomas University,New College of Florida,4-0;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: St. Thomas University vs New College of Florida - Women,03/21/2026,"6-0, 6-0;","Burgos, Jenesie",F,,,,,,,,,,"Rizzo, Gia",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,St. Thomas University,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/st-thomas-university-fla-/boxscore/826,,,,,USA,03/21/2026,03/21/2026,St. Thomas University,New College of Florida,4-0;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,6-1;,"Rogel, Itza",F,,,,,"Schulte, Emilia",F,,,,"Ostrander, Sam",F,,,,,"Stanejko, Justine",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,New College of Florida,,State University of New York at New Paltz,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,6-2;,"Cardona-Carballosa, Camila",F,,,,,"Chellas, Madeleine",F,,,,"Kunz, Olivia",F,,,,,"Filonik, Patrycja",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,New College of Florida,,State University of New York at New Paltz,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,6-0;,"Genzone, Nina",F,,,,,"Gabriel, Angelica",F,,,,"Sibrikova, Alexandra",F,,,,,"Rizzo, Gia",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,State University of New York at New Paltz,,New College of Florida,Dual Match,State University of New York at New Paltz,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-3, 6-3;","Chellas, Madeleine",F,,,,,,,,,,"Stanejko, Justine",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-1, 6-4;","Cardona-Carballosa, Camila",F,,,,,,,,,,"Sladicka, Sydney",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-1, 6-2;","Schulte, Emilia",F,,,,,,,,,,"Sladicka, Sydney",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-0, 6-1;","Rogel, Itza",F,,,,,,,,,,"Filonik, Patrycja",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,State University of New York at New Paltz,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-1, 6-1;","Brown-Vann, Lula",F,,,,,,,,,,"Sibrikova, Alexandra",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,State University of New York at New Paltz,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: New College of Florida vs State University of New York at New Paltz - Women,03/31/2026,"6-0, 6-0;","Krol, Alex",F,,,,,,,,,,"Rizzo, Gia",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,State University of New York at New Paltz,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/new-paltz/boxscore/832,,,,,USA,03/31/2026,03/31/2026,New College of Florida,State University of New York at New Paltz,5-2;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Rollins College vs New College of Florida - Women,04/16/2026,6-2;,"Novoa, Alyssa",F,,,,,"Tilipman, Lorin",F,,,,"Rogel, Itza",F,,,,,"Schulte, Emilia",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Rollins College,,New College of Florida,Dual Match,Rollins College,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/rollins-college/boxscore/838,,,,,USA,04/16/2026,04/16/2026,Rollins College,New College of Florida,7-0;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Rollins College vs New College of Florida - Women,04/16/2026,6-3;,"Cardona-Carballosa, Camila",F,,,,,"Chellas, Madeleine",F,,,,"Eckstein, Sydney",F,,,,,"Falster, Milla",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,New College of Florida,,Rollins College,Dual Match,New College of Florida,Rollins College,https://gomightybanyans.com/sports/womens-tennis/stats/2026/rollins-college/boxscore/838,,,,,USA,04/16/2026,04/16/2026,Rollins College,New College of Florida,7-0;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,6-1;,"Mareedu, Advik",M,,,,,"Settles, Caleb",M,,,,"Ekstrand, Markus",M,,,,,"Ekstrand, Alexander",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Claremont-Mudd-Scripps Colleges,,University of Chicago,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,6-3;,"Kim, Josh",M,,,,,"Raja, Sibi",M,,,,"Murugesan, Shrikeshav",M,,,,,"Koduri, Gopal",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Claremont-Mudd-Scripps Colleges,,University of Chicago,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,4-4;,"Wong, Jack",M,,,,,"Liew, Christian",M,,,,"Wilson, Henry",M,,,,,"Reddy, Anirudh",M,,,,Unfinished,,Male,,,,,USA,,,,,,College,College,,University of Chicago,,Claremont-Mudd-Scripps Colleges,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-4, 6-1;","Mareedu, Advik",M,,,,,,,,,,"Murugesan, Shrikeshav",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"4-6, 6-1, 6-4;","Grantcharov, Emil",M,,,,,,,,,,"Pham, Warren",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"2-6, 6-3, 6-2;","Wilson, Henry",M,,,,,,,,,,"Ekstrand, Alexander",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-1, 7-6(4);","Choi, Michael",M,,,,,,,,,,"Raja, Sibi",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-2, 6-4;","Sher, Ajer",M,,,,,,,,,,"Kim, Josh",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-2, 6-1;","Liew, Christian",M,,,,,,,,,,"Settles, Caleb",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Claremont-Mudd-Scripps Colleges vs Case Western Reserve University - Men,5/20/2026,6-3;,"Lambright, Trey",M,,,,,"Ware, Bryce",M,,,,"Mareedu, Advik",M,,,,,"Settles, Caleb",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Case Western Reserve University,,Claremont-Mudd-Scripps Colleges,Dual Match,Case Western Reserve University,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/case-western-reserve-university/boxscore/10185,,,,,USA,5/20/2026,5/20/2026,Claremont-Mudd-Scripps Colleges,Case Western Reserve University,4-2;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Claremont-Mudd-Scripps Colleges vs Case Western Reserve University - Men,5/20/2026,6-1;,"Chen, Leon",M,,,,,"Matorin, Rowan",M,,,,"Kim, Josh",M,,,,,"Raja, Sibi",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Case Western Reserve University,,Claremont-Mudd-Scripps Colleges,Dual Match,Case Western Reserve University,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/case-western-reserve-university/boxscore/10185,,,,,USA,5/20/2026,5/20/2026,Claremont-Mudd-Scripps Colleges,Case Western Reserve University,4-2;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Claremont-Mudd-Scripps Colleges vs Case Western Reserve University - Men,5/20/2026,2-5;,"Bhat, Rohan",M,,,,,"Devaraj, Anmay",M,,,,"Wilson, Henry",M,,,,,"Reddy, Anirudh",M,,,,Unfinished,,Male,,,,,USA,,,,,,College,College,,Case Western Reserve University,,Claremont-Mudd-Scripps Colleges,Dual Match,Case Western Reserve University,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/case-western-reserve-university/boxscore/10185,,,,,USA,5/20/2026,5/20/2026,Claremont-Mudd-Scripps Colleges,Case Western Reserve University,4-2;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Claremont-Mudd-Scripps Colleges vs Case Western Reserve University - Men,5/20/2026,"6-4, 6-0;","Mareedu, Advik",M,,,,,,,,,,"Salazar Garza, Sant.",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Claremont-Mudd-Scripps Colleges,Case Western Reserve University,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/case-western-reserve-university/boxscore/10185,,,,,USA,5/20/2026,5/20/2026,Claremont-Mudd-Scripps Colleges,Case Western Reserve University,4-2;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,5-3;,"Kana, Filip",M,,,,,"El Rafie, Aly",M,,,,"Lynch, Adam",M,,,,,"Machado, Thomas",M,,,,Unfinished,,Male,,,,,USA,,,,,,College,College,,Flagler College,,Barry University,Dual Match,Flagler College,Barry University,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,6-4;,"Rafiq, Anis",M,,,,,"Hradilek, Oliver",M,,,,"Kodjoed, Yan",M,,,,,"Chapuis, Antonin",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Flagler College,,Barry University,Dual Match,Flagler College,Barry University,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"6-7(2), 6-1, 6-3;","Malis, Simon",M,,,,,,,,,,"Trione, Riccardo",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Flagler College,Barry University,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"6-2, 6-1;","Rafiq, Anis",M,,,,,,,,,,"Kodjoed, Yan",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Flagler College,Barry University,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"7-6(3), 6-1;","Lynch, Adam",M,,,,,,,,,,"Borlee, Ilian",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Barry University,Flagler College,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"6-2, 1-6, 7-6(3);","El Rafie, Aly",M,,,,,,,,,,"Machado, Thomas",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Flagler College,Barry University,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"2-6, 6-1, 6-0;","Azoulay, Elie",M,,,,,,,,,,"Kana, Filip",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Barry University,Flagler College,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: Flagler College vs Barry University - Men,05/24/2026,"6-2, 7-5;","Dillon, Cooper",M,,,,,,,,,,"Hradilek, Oliver",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Barry University,Flagler College,https://gobarrybucs.com/sports/mens-tennis/stats/2025-26/flagler/boxscore/15144,,,,,USA,05/24/2026,05/24/2026,Flagler College,Barry University,4-3;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,6-1;,"Mareedu, Advik",M,,,,,"Settles, Caleb",M,,,,"Ekstrand, Markus",M,,,,,"Ekstrand, Alexander",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Claremont-Mudd-Scripps Colleges,,University of Chicago,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,6-3;,"Kim, Josh",M,,,,,"Raja, Sibi",M,,,,"Murugesan, Shrikeshav",M,,,,,"Koduri, Gopal",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Claremont-Mudd-Scripps Colleges,,University of Chicago,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,4-4;,"Wong, Jack",M,,,,,"Liew, Christian",M,,,,"Wilson, Henry",M,,,,,"Reddy, Anirudh",M,,,,Unfinished,,Male,,,,,USA,,,,,,College,College,,University of Chicago,,Claremont-Mudd-Scripps Colleges,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-4, 6-1;","Mareedu, Advik",M,,,,,,,,,,"Murugesan, Shrikeshav",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"4-6, 6-1, 6-4;","Grantcharov, Emil",M,,,,,,,,,,"Pham, Warren",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"2-6, 6-3, 6-2;","Wilson, Henry",M,,,,,,,,,,"Ekstrand, Alexander",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Claremont-Mudd-Scripps Colleges,University of Chicago,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: University of Chicago vs Claremont-Mudd-Scripps Colleges - Men,5/22/2026,"6-1, 7-6(4);","Choi, Michael",M,,,,,,,,,,"Raja, Sibi",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Chicago,Claremont-Mudd-Scripps Colleges,https://cmsathletics.org/sports/mens-tennis/stats/2025-26/university-of-chicago/boxscore/10186,,,,,USA,5/22/2026,5/22/2026,University of Chicago,Claremont-Mudd-Scripps Colleges,4-3;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"3-6, 5-6;","Liu, Cenan",F,,,,,,,,,,"Darcy, Grace",F,,,,,,,,,,Unfinished,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,George Mason University,University of Rhode Island,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"6-3, 6-1;","Fernando, Nikki",F,,,,,,,,,,"Diksha Rout, Maitree",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Rhode Island,George Mason University,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"6-4, 6-2;","Herrman, Sophie",F,,,,,,,,,,"Bayat, Maya",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Rhode Island,George Mason University,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"6-3, 6-3;","Young, Mary",F,,,,,,,,,,"Helgesen, Kajsa",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,George Mason University,University of Rhode Island,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"6-7(5), 1-0;","Talarek, Noelle",F,,,,,,,,,,"Scarlat, Miruna",F,,,,,,,,,,Unfinished,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,George Mason University,University of Rhode Island,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: University of Rhode Island vs George Mason University - Women,04/22/2026,"6-2, 7-5;","Pettersson, Anastasia",F,,,,,,,,,,"Siegel, Brooklyn",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,University of Rhode Island,George Mason University,https://gomason.com/sports/womens-tennis/stats/2025-26/university-of-rhode-island/boxscore/14096,,,,,USA,04/22/2026,04/22/2026,University of Rhode Island,George Mason University,4-1;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,6-1;,"Hranacova, Kristyna",F,,,,,"Markus, Katja",F,,,,"Miya, Ami",F,,,,,"Drukerova, Lili",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Nova Southeastern University,,Catawba College,Dual Match,Nova Southeastern University,Catawba College,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
